codice_isolato,data,popolazione,codice_gruppo,codice_localita,codice_municipalita,codice_quartiere,nome_gruppo,nome_localita,nome_municipalita,nome_quartiere
270420459,2018-11-27,19,1,270425009,1,1,Città d'acqua,Cannaregio,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270420525,2018-11-27,4,1,270425009,1,1,Città d'acqua,Cannaregio,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270420449,2018-11-27,12,1,270425009,1,1,Città d'acqua,Cannaregio,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270420524,2018-11-27,122,1,270425009,1,1,Città d'acqua,Cannaregio,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270420513,2018-11-27,75,1,270425009,1,1,Città d'acqua,Cannaregio,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270420462,2018-11-27,310,1,270425009,1,1,Città d'acqua,Cannaregio,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270420478,2018-11-27,451,1,270425009,1,1,Città d'acqua,Cannaregio,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270420569,2018-11-27,25,1,270425009,1,1,Città d'acqua,Cannaregio,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270420579,2018-11-27,55,1,270425009,1,1,Città d'acqua,Cannaregio,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270420565,2018-11-27,28,1,270425009,1,1,Città d'acqua,Cannaregio,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270423770,2018-11-27,32,3,270425125,6,13,Terraferma,Malcontenta,Marghera,"Marghera, Catene, Malcontenta"
270420925,2018-11-27,2,1,270425014,1,2,Città d'acqua,Santa Croce,Venezia - Murano - Burano,"Dorsoduro, S. Polo, S. Croce, Giudecca, Sacca Fiso"
270420089,2018-11-27,39,1,270425001,1,1,Città d'acqua,San Marco,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270421036,2018-11-27,46,1,270425016,1,2,Città d'acqua,Dorsoduro,Venezia - Murano - Burano,"Dorsoduro, S. Polo, S. Croce, Giudecca, Sacca Fiso"
270420544,2018-11-27,94,1,270425009,1,1,Città d'acqua,Cannaregio,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270423771,2018-11-27,47,3,270425125,6,13,Terraferma,Malcontenta,Marghera,"Marghera, Catene, Malcontenta"
270420531,2018-11-27,30,1,270425009,1,1,Città d'acqua,Cannaregio,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270423784,2018-11-27,23,3,270425125,6,13,Terraferma,Malcontenta,Marghera,"Marghera, Catene, Malcontenta"
270420452,2018-11-27,68,1,270425009,1,1,Città d'acqua,Cannaregio,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270420532,2018-11-27,68,1,270425009,1,1,Città d'acqua,Cannaregio,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270420474,2018-11-27,83,1,270425009,1,1,Città d'acqua,Cannaregio,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270421245,2018-11-27,0,1,270425045,1,2,Città d'acqua,Laguna Veneta (M.1 - Q.2),Venezia - Murano - Burano,"Dorsoduro, S. Polo, S. Croce, Giudecca, Sacca Fiso"
270420580,2018-11-27,24,1,270425009,1,1,Città d'acqua,Cannaregio,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270421111,2018-11-27,35,1,270425016,1,2,Città d'acqua,Dorsoduro,Venezia - Murano - Burano,"Dorsoduro, S. Polo, S. Croce, Giudecca, Sacca Fiso"
270420341,2018-11-27,17,1,270425002,1,1,Città d'acqua,Castello,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270420340,2018-11-27,29,1,270425002,1,1,Città d'acqua,Castello,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270420381,2018-11-27,41,1,270425002,1,1,Città d'acqua,Castello,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270420365,2018-11-27,13,1,270425002,1,1,Città d'acqua,Castello,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270421497,2018-11-27,0,2,270425063,2,3,Litorale,Laguna Veneta (M.2 - Q.3),Lido - Pellestrina,"Lido, Malamocco, Alberoni"
270421308,2018-11-27,235,2,270425048,2,3,Litorale,Lido,Lido - Pellestrina,"Lido, Malamocco, Alberoni"
270421300,2018-11-27,59,2,270425048,2,3,Litorale,Lido,Lido - Pellestrina,"Lido, Malamocco, Alberoni"
270421307,2018-11-27,22,2,270425048,2,3,Litorale,Lido,Lido - Pellestrina,"Lido, Malamocco, Alberoni"
270421316,2018-11-27,0,2,270425048,2,3,Litorale,Lido,Lido - Pellestrina,"Lido, Malamocco, Alberoni"
270421319,2018-11-27,57,2,270425048,2,3,Litorale,Lido,Lido - Pellestrina,"Lido, Malamocco, Alberoni"
270420512,2018-11-27,90,1,270425009,1,1,Città d'acqua,Cannaregio,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270421600,2018-11-27,14,1,270425027,1,5,Città d'acqua,Sant'Erasmo,Venezia - Murano - Burano,"Murano, S. Erasmo"
270420577,2018-11-27,51,1,270425009,1,1,Città d'acqua,Cannaregio,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270420460,2018-11-27,141,1,270425009,1,1,Città d'acqua,Cannaregio,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270421001,2018-11-27,0,1,270425015,1,2,Città d'acqua,Tronchetto,Venezia - Murano - Burano,"Dorsoduro, S. Polo, S. Croce, Giudecca, Sacca Fiso"
270420521,2018-11-27,73,1,270425009,1,1,Città d'acqua,Cannaregio,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270420574,2018-11-27,44,1,270425009,1,1,Città d'acqua,Cannaregio,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270420571,2018-11-27,60,1,270425009,1,1,Città d'acqua,Cannaregio,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270420610,2018-11-27,25,1,270425009,1,1,Città d'acqua,Cannaregio,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270421543,2018-11-27,0,1,270425024,1,5,Città d'acqua,Lazzaretto Nuovo,Venezia - Murano - Burano,"Murano, S. Erasmo"
270421603,2018-11-27,29,1,270425027,1,5,Città d'acqua,Sant'Erasmo,Venezia - Murano - Burano,"Murano, S. Erasmo"
270423757,2018-11-27,4,3,270425128,6,13,Terraferma,Aree Non Altrove Classificate (M.6 - Q.13),Marghera,"Marghera, Catene, Malcontenta"
270423773,2018-11-27,52,3,270425127,6,13,Terraferma,Ca' Brentelle,Marghera,"Marghera, Catene, Malcontenta"
270420545,2018-11-27,58,1,270425009,1,1,Città d'acqua,Cannaregio,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270421598,2018-11-27,7,1,270425026,1,5,Città d'acqua,Vignole,Venezia - Murano - Burano,"Murano, S. Erasmo"
270420570,2018-11-27,178,1,270425009,1,1,Città d'acqua,Cannaregio,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270420514,2018-11-27,22,1,270425009,1,1,Città d'acqua,Cannaregio,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270420566,2018-11-27,57,1,270425009,1,1,Città d'acqua,Cannaregio,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270420466,2018-11-27,9,1,270425009,1,1,Città d'acqua,Cannaregio,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270420576,2018-11-27,37,1,270425009,1,1,Città d'acqua,Cannaregio,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270420564,2018-11-27,15,1,270425009,1,1,Città d'acqua,Cannaregio,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270420575,2018-11-27,27,1,270425009,1,1,Città d'acqua,Cannaregio,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270420461,2018-11-27,119,1,270425009,1,1,Città d'acqua,Cannaregio,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270423735,2018-11-27,1,3,270425124,6,13,Terraferma,Marghera Zona Industriale,Marghera,"Marghera, Catene, Malcontenta"
270421629,2018-11-27,0,1,270425046,1,5,Città d'acqua,Laguna Veneta (M.1 - Q.5),Venezia - Murano - Burano,"Murano, S. Erasmo"
270421601,2018-11-27,188,1,270425027,1,5,Città d'acqua,Sant'Erasmo,Venezia - Murano - Burano,"Murano, S. Erasmo"
270421585,2018-11-27,217,1,270425025,1,5,Città d'acqua,Murano,Venezia - Murano - Burano,"Murano, S. Erasmo"
270421588,2018-11-27,167,1,270425025,1,5,Città d'acqua,Murano,Venezia - Murano - Burano,"Murano, S. Erasmo"
270421591,2018-11-27,38,1,270425025,1,5,Città d'acqua,Murano,Venezia - Murano - Burano,"Murano, S. Erasmo"
270421594,2018-11-27,27,1,270425025,1,5,Città d'acqua,Murano,Venezia - Murano - Burano,"Murano, S. Erasmo"
270421592,2018-11-27,22,1,270425025,1,5,Città d'acqua,Murano,Venezia - Murano - Burano,"Murano, S. Erasmo"
270421589,2018-11-27,33,1,270425025,1,5,Città d'acqua,Murano,Venezia - Murano - Burano,"Murano, S. Erasmo"
270421593,2018-11-27,18,1,270425025,1,5,Città d'acqua,Murano,Venezia - Murano - Burano,"Murano, S. Erasmo"
270421587,2018-11-27,83,1,270425025,1,5,Città d'acqua,Murano,Venezia - Murano - Burano,"Murano, S. Erasmo"
270421590,2018-11-27,20,1,270425025,1,5,Città d'acqua,Murano,Venezia - Murano - Burano,"Murano, S. Erasmo"
270421583,2018-11-27,86,1,270425025,1,5,Città d'acqua,Murano,Venezia - Murano - Burano,"Murano, S. Erasmo"
270421586,2018-11-27,57,1,270425025,1,5,Città d'acqua,Murano,Venezia - Murano - Burano,"Murano, S. Erasmo"
270421584,2018-11-27,71,1,270425025,1,5,Città d'acqua,Murano,Venezia - Murano - Burano,"Murano, S. Erasmo"
270423751,2018-11-27,0,3,270425124,6,13,Terraferma,Marghera Zona Industriale,Marghera,"Marghera, Catene, Malcontenta"
270420463,2018-11-27,59,1,270425009,1,1,Città d'acqua,Cannaregio,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270420581,2018-11-27,3,1,270425009,1,1,Città d'acqua,Cannaregio,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270420584,2018-11-27,14,1,270425009,1,1,Città d'acqua,Cannaregio,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270420483,2018-11-27,47,1,270425009,1,1,Città d'acqua,Cannaregio,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270420639,2018-11-27,1,1,270425009,1,1,Città d'acqua,Cannaregio,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270420591,2018-11-27,22,1,270425009,1,1,Città d'acqua,Cannaregio,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270423737,2018-11-27,0,3,270425124,6,13,Terraferma,Marghera Zona Industriale,Marghera,"Marghera, Catene, Malcontenta"
270423782,2018-11-27,26,3,270425127,6,13,Terraferma,Ca' Brentelle,Marghera,"Marghera, Catene, Malcontenta"
270420758,2018-11-27,0,1,270425012,1,1,Città d'acqua,Isola San Secondo,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270421617,2018-11-27,0,1,270425046,1,5,Città d'acqua,Laguna Veneta (M.1 - Q.5),Venezia - Murano - Burano,"Murano, S. Erasmo"
270423779,2018-11-27,36,3,270425127,6,13,Terraferma,Ca' Brentelle,Marghera,"Marghera, Catene, Malcontenta"
270423774,2018-11-27,0,3,270425128,6,13,Terraferma,Aree Non Altrove Classificate (M.6 - Q.13),Marghera,"Marghera, Catene, Malcontenta"
270423736,2018-11-27,0,3,270425124,6,13,Terraferma,Marghera Zona Industriale,Marghera,"Marghera, Catene, Malcontenta"
270423777,2018-11-27,0,3,270425128,6,13,Terraferma,Aree Non Altrove Classificate (M.6 - Q.13),Marghera,"Marghera, Catene, Malcontenta"
270421236,2018-11-27,0,1,270425045,1,2,Città d'acqua,Laguna Veneta (M.1 - Q.2),Venezia - Murano - Burano,"Dorsoduro, S. Polo, S. Croce, Giudecca, Sacca Fiso"
270420756,2018-11-27,0,1,270425010,1,1,Città d'acqua,Isola San Michele,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270420546,2018-11-27,0,1,270425009,1,1,Città d'acqua,Cannaregio,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270420547,2018-11-27,43,1,270425009,1,1,Città d'acqua,Cannaregio,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270420635,2018-11-27,36,1,270425009,1,1,Città d'acqua,Cannaregio,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270421597,2018-11-27,19,1,270425026,1,5,Città d'acqua,Vignole,Venezia - Murano - Burano,"Murano, S. Erasmo"
270420721,2018-11-27,50,1,270425009,1,1,Città d'acqua,Cannaregio,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270420529,2018-11-27,34,1,270425009,1,1,Città d'acqua,Cannaregio,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270420509,2018-11-27,93,1,270425009,1,1,Città d'acqua,Cannaregio,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270420530,2018-11-27,218,1,270425009,1,1,Città d'acqua,Cannaregio,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270421608,2018-11-27,0,1,270425027,1,5,Città d'acqua,Sant'Erasmo,Venezia - Murano - Burano,"Murano, S. Erasmo"
270423752,2018-11-27,0,3,270425124,6,13,Terraferma,Marghera Zona Industriale,Marghera,"Marghera, Catene, Malcontenta"
270420588,2018-11-27,46,1,270425009,1,1,Città d'acqua,Cannaregio,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270420495,2018-11-27,270,1,270425009,1,1,Città d'acqua,Cannaregio,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270420535,2018-11-27,189,1,270425009,1,1,Città d'acqua,Cannaregio,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270420548,2018-11-27,23,1,270425009,1,1,Città d'acqua,Cannaregio,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270420549,2018-11-27,3,1,270425009,1,1,Città d'acqua,Cannaregio,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270421596,2018-11-27,24,1,270425026,1,5,Città d'acqua,Vignole,Venezia - Murano - Burano,"Murano, S. Erasmo"
270420551,2018-11-27,23,1,270425009,1,1,Città d'acqua,Cannaregio,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270421630,2018-11-27,0,1,270425046,1,5,Città d'acqua,Laguna Veneta (M.1 - Q.5),Venezia - Murano - Burano,"Murano, S. Erasmo"
270420550,2018-11-27,14,1,270425009,1,1,Città d'acqua,Cannaregio,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270421612,2018-11-27,0,1,270425046,1,5,Città d'acqua,Laguna Veneta (M.1 - Q.5),Venezia - Murano - Burano,"Murano, S. Erasmo"
270423750,2018-11-27,0,3,270425124,6,13,Terraferma,Marghera Zona Industriale,Marghera,"Marghera, Catene, Malcontenta"
270420490,2018-11-27,42,1,270425009,1,1,Città d'acqua,Cannaregio,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270420489,2018-11-27,25,1,270425009,1,1,Città d'acqua,Cannaregio,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270420473,2018-11-27,527,1,270425009,1,1,Città d'acqua,Cannaregio,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270420496,2018-11-27,72,1,270425009,1,1,Città d'acqua,Cannaregio,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270420557,2018-11-27,29,1,270425009,1,1,Città d'acqua,Cannaregio,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270420556,2018-11-27,22,1,270425009,1,1,Città d'acqua,Cannaregio,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270420536,2018-11-27,49,1,270425009,1,1,Città d'acqua,Cannaregio,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270420538,2018-11-27,131,1,270425009,1,1,Città d'acqua,Cannaregio,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270423775,2018-11-27,2,3,270425128,6,13,Terraferma,Aree Non Altrove Classificate (M.6 - Q.13),Marghera,"Marghera, Catene, Malcontenta"
270420497,2018-11-27,57,1,270425009,1,1,Città d'acqua,Cannaregio,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270420492,2018-11-27,56,1,270425009,1,1,Città d'acqua,Cannaregio,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270423778,2018-11-27,72,3,270425127,6,13,Terraferma,Ca' Brentelle,Marghera,"Marghera, Catene, Malcontenta"
270421163,2018-11-27,0,1,270425018,1,2,Città d'acqua,Sacca Fisola,Venezia - Murano - Burano,"Dorsoduro, S. Polo, S. Croce, Giudecca, Sacca Fiso"
270421161,2018-11-27,0,1,270425018,1,2,Città d'acqua,Sacca Fisola,Venezia - Murano - Burano,"Dorsoduro, S. Polo, S. Croce, Giudecca, Sacca Fiso"
270421169,2018-11-27,51,1,270425018,1,2,Città d'acqua,Sacca Fisola,Venezia - Murano - Burano,"Dorsoduro, S. Polo, S. Croce, Giudecca, Sacca Fiso"
270421186,2018-11-27,177,1,270425020,1,2,Città d'acqua,Giudecca,Venezia - Murano - Burano,"Dorsoduro, S. Polo, S. Croce, Giudecca, Sacca Fiso"
270420427,2018-11-27,59,1,270425003,1,1,Città d'acqua,Sant'Elena,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270421167,2018-11-27,34,1,270425018,1,2,Città d'acqua,Sacca Fisola,Venezia - Murano - Burano,"Dorsoduro, S. Polo, S. Croce, Giudecca, Sacca Fiso"
270420430,2018-11-27,35,1,270425003,1,1,Città d'acqua,Sant'Elena,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270420437,2018-11-27,106,1,270425003,1,1,Città d'acqua,Sant'Elena,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270421164,2018-11-27,0,1,270425018,1,2,Città d'acqua,Sacca Fisola,Venezia - Murano - Burano,"Dorsoduro, S. Polo, S. Croce, Giudecca, Sacca Fiso"
270421349,2018-11-27,47,2,270425048,2,3,Litorale,Lido,Lido - Pellestrina,"Lido, Malamocco, Alberoni"
270420504,2018-11-27,43,1,270425009,1,1,Città d'acqua,Cannaregio,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270420543,2018-11-27,21,1,270425009,1,1,Città d'acqua,Cannaregio,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270420447,2018-11-27,103,1,270425009,1,1,Città d'acqua,Cannaregio,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270420508,2018-11-27,98,1,270425009,1,1,Città d'acqua,Cannaregio,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270420510,2018-11-27,73,1,270425009,1,1,Città d'acqua,Cannaregio,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270420542,2018-11-27,33,1,270425009,1,1,Città d'acqua,Cannaregio,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270420620,2018-11-27,67,1,270425009,1,1,Città d'acqua,Cannaregio,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270420731,2018-11-27,41,1,270425009,1,1,Città d'acqua,Cannaregio,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270420623,2018-11-27,27,1,270425009,1,1,Città d'acqua,Cannaregio,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270420667,2018-11-27,22,1,270425009,1,1,Città d'acqua,Cannaregio,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270420919,2018-11-27,2,1,270425014,1,2,Città d'acqua,Santa Croce,Venezia - Murano - Burano,"Dorsoduro, S. Polo, S. Croce, Giudecca, Sacca Fiso"
270420966,2018-11-27,72,1,270425014,1,2,Città d'acqua,Santa Croce,Venezia - Murano - Burano,"Dorsoduro, S. Polo, S. Croce, Giudecca, Sacca Fiso"
270420898,2018-11-27,12,1,270425014,1,2,Città d'acqua,Santa Croce,Venezia - Murano - Burano,"Dorsoduro, S. Polo, S. Croce, Giudecca, Sacca Fiso"
270420729,2018-11-27,7,1,270425009,1,1,Città d'acqua,Cannaregio,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270420683,2018-11-27,6,1,270425009,1,1,Città d'acqua,Cannaregio,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270420931,2018-11-27,26,1,270425014,1,2,Città d'acqua,Santa Croce,Venezia - Murano - Burano,"Dorsoduro, S. Polo, S. Croce, Giudecca, Sacca Fiso"
270420736,2018-11-27,19,1,270425009,1,1,Città d'acqua,Cannaregio,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270420552,2018-11-27,18,1,270425009,1,1,Città d'acqua,Cannaregio,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270420553,2018-11-27,43,1,270425009,1,1,Città d'acqua,Cannaregio,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270420493,2018-11-27,52,1,270425009,1,1,Città d'acqua,Cannaregio,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270420537,2018-11-27,92,1,270425009,1,1,Città d'acqua,Cannaregio,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270420558,2018-11-27,204,1,270425009,1,1,Città d'acqua,Cannaregio,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270420555,2018-11-27,16,1,270425009,1,1,Città d'acqua,Cannaregio,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270420554,2018-11-27,16,1,270425009,1,1,Città d'acqua,Cannaregio,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270420491,2018-11-27,82,1,270425009,1,1,Città d'acqua,Cannaregio,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270423776,2018-11-27,116,3,270425125,6,13,Terraferma,Malcontenta,Marghera,"Marghera, Catene, Malcontenta"
270420533,2018-11-27,116,1,270425009,1,1,Città d'acqua,Cannaregio,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270420446,2018-11-27,3,1,270425009,1,1,Città d'acqua,Cannaregio,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270420563,2018-11-27,132,1,270425009,1,1,Città d'acqua,Cannaregio,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270420944,2018-11-27,108,1,270425014,1,2,Città d'acqua,Santa Croce,Venezia - Murano - Burano,"Dorsoduro, S. Polo, S. Croce, Giudecca, Sacca Fiso"
270420943,2018-11-27,14,1,270425014,1,2,Città d'acqua,Santa Croce,Venezia - Murano - Burano,"Dorsoduro, S. Polo, S. Croce, Giudecca, Sacca Fiso"
