CIVICO,CLASSIFICAZIONE,CODICE_VIA,COD_ISOLATO,COD_LOCALITA,COD_MUNICIPALITA,COD_QUARTIERE,COD_ZONA,DENOMINAZIONE_STRUTTURA,ESRI_OID,ID_RAGIONE_SOCIALE,ID_STRUTTURA,INDIRIZZO,INDIRIZZO_EMAIL,LETTERA,NUMERO_LETTI,NUMERO_STANZE,NUM_STELLE,PERCENTUALE_RIDUZIONE,RAGIONE_SOCIALE,SITOWEB,SUB_CODICE_VIA,SUB_COD_VIA,TELEFONO,TIPO,TIPOLOGIA_STRUTTURA,TIPO_STRUTTURA,ZONA_IDS,longitude,latitude,data,codice_gruppo,codice_isolato,codice_localita,codice_municipalita,codice_quartiere,nome_gruppo,nome_localita,nome_municipalita,nome_quartiere
12,UNICA,14070,270421712,270425079,3,8,3,GRILLO CASA VACANZE,1309,1106,85048,VIA PIOVEGA 12/E,INFO@GRILLO-CASA-VACANZE-VENEZIA.COM,E,5,3,0,30,GRILLO CASA VACANZE,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,14070,14070,3387403921,U,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,TERRAFERMA,2309625.8535,5042355.4616,2019-04-17,3,270421712,270425079,3,8,Terraferma,Aree Non Altrove Classificate (M.3 - Q.8),Favaro Veneto,Favaro Veneto
121,UNICA,4780,270421699,270425065,3,8,3,CAMPALTO,1310,5201,87736,VIA NICOLO' DAL CORTIVO 121,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,_,6,2,0,30,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,4780,4780,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,U,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,TERRAFERMA,2308550.9379000003,5040012.668400001,2019-04-17,3,270421699,270425065,3,8,Terraferma,Campalto Cep,Favaro Veneto,Favaro Veneto
48,UNICA,16390,270421696,270425065,3,8,3,CASA DI DORIANO E MOIRA,1311,5077,73142,VIA CRISTOFORO SABBADINO 48,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,_,4,4,0,30,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,16390,16390,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,U,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,TERRAFERMA,2308223.8592,5040041.7283,2019-04-17,3,270421696,270425065,3,8,Terraferma,Campalto Cep,Favaro Veneto,Favaro Veneto
197,UNICA,13520,270421721,270425079,3,8,3,VENEZIA PARADISO SULLA LAGUNA,1312,6250,85010,VIA PASSO CAMPALTO 197,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,_,2,1,0,30,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,13520,13520,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,U,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,TERRAFERMA,2309447.5004000003,5040204.933599999,2019-04-17,3,270421721,270425079,3,8,Terraferma,Aree Non Altrove Classificate (M.3 - Q.8),Favaro Veneto,Favaro Veneto
7,UNICA,5120,270421730,270425066,3,8,3,ROSSETTI HOME,1313,3794,56916,VIA DEI CERTOSINI 7,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,_,6,2,0,30,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,5120,5120,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,U,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,TERRAFERMA,2308653.24,5040363.1065,2019-04-17,3,270421730,270425066,3,8,Terraferma,Campalto,Favaro Veneto,Favaro Veneto
16,UNICA,7810,270421739,270425070,3,8,3,SCARAMUZZA GIORGIA_2,1314,6479,89868,VIA FIORDILIGI 16,SCARAMUZZAGIORGIA@GMAIL.COM,_,5,2,0,30,SCARAMUZZA GIORGIA,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,7810,7810,0415420189,U,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,TERRAFERMA,2308224.0721000005,5040373.99,2019-04-17,3,270421739,270425070,3,8,Terraferma,Campalto Bagaron,Favaro Veneto,Favaro Veneto
16,UNICA,7810,270421739,270425070,3,8,3,SCARAMUZZA GIORGIA_1,1315,6479,89867,VIA FIORDILIGI 16,SCARAMUZZAGIORGIA@GMAIL.COM,_,5,2,0,30,SCARAMUZZA GIORGIA,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,7810,7810,0415420189,U,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,TERRAFERMA,2308224.0721000005,5040373.99,2019-04-17,3,270421739,270425070,3,8,Terraferma,Campalto Bagaron,Favaro Veneto,Favaro Veneto
12,UNICA,7810,270421739,270425070,3,8,3,CASA MARINA VENEZIA,1316,4165,48243,VIA FIORDILIGI 12,MARINAVIALE60@GMAIL.COM,_,2,1,0,30,CASA MARINA VENEZIA,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,7810,7810,041900264,U,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,TERRAFERMA,2308196.8687000005,5040386.932399999,2019-04-17,3,270421739,270425070,3,8,Terraferma,Campalto Bagaron,Favaro Veneto,Favaro Veneto
54,UNICA,12870,270421741,270425070,3,8,3,CASA GAIA,1317,5569,89864,VIA ORLANDA 54,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,_,11,6,0,30,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,12870,12870,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,U,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,TERRAFERMA,2308081.5535000004,5040474.657400001,2019-04-17,3,270421741,270425070,3,8,Terraferma,Campalto Bagaron,Favaro Veneto,Favaro Veneto
130,UNICA,12870,270421732,270425066,3,8,3,GIUSEPPE SIMION,1318,6170,83491,VIA ORLANDA 130,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,_,4,4,0,30,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,12870,12870,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,U,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,TERRAFERMA,2308486.4599,5040569.8961,2019-04-17,3,270421732,270425066,3,8,Terraferma,Campalto,Favaro Veneto,Favaro Veneto
148,UNICA,12870,270421733,270425066,3,8,3,VIA ORLANDA 148,1319,4368,66013,VIA ORLANDA 148,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,_,2,1,0,30,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,12870,12870,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,U,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,TERRAFERMA,2308641.1056000004,5040611.4539,2019-04-17,3,270421733,270425066,3,8,Terraferma,Campalto,Favaro Veneto,Favaro Veneto
174,UNICA,12870,270421736,270425066,3,8,3,MARCO POLO AIRPORT VENICE APARTMENT,1320,5702,75663,VIA ORLANDA 174,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,_,4,2,0,30,IVAN PELLEGRINI,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,12870,12870,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,U,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,TERRAFERMA,2308846.7304999996,5040636.801200001,2019-04-17,3,270421736,270425066,3,8,Terraferma,Campalto,Favaro Veneto,Favaro Veneto
174,UNICA,12870,270421736,270425066,3,8,3,CA'LISETTA,1321,3881,56702,VIA ORLANDA 174,ALESSANDRODARIO@ALICE.IT,_,4,4,0,30,ALLOGGIO TURISTICO,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,12870,12870,3477900249,U,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,TERRAFERMA,2308846.7304999996,5040636.801200001,2019-04-17,3,270421736,270425066,3,8,Terraferma,Campalto,Favaro Veneto,Favaro Veneto
302,UNICA,8860,270421745,270425066,3,8,3,VILLA ERICA,1322,4551,55880,VIA GOBBI 302,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,_,6,3,0,30,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,8860,8860,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,U,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,TERRAFERMA,2308619.6695,5040706.7776,2019-04-17,3,270421745,270425066,3,8,Terraferma,Campalto,Favaro Veneto,Favaro Veneto
300,UNICA,8860,270421745,270425066,3,8,3,VILLA ERICA 1,1323,4555,55878,VIA GOBBI 300,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,_,8,4,0,30,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,8860,8860,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,U,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,TERRAFERMA,2308605.6788999997,5040707.7368,2019-04-17,3,270421745,270425066,3,8,Terraferma,Campalto,Favaro Veneto,Favaro Veneto
2,UNICA,2610,270421726,270425069,3,8,3,CA' ARIANNA,1324,5281,43051,VIA CAMPALTON 2,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,_,5,3,0,30,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,2610,2610,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,U,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,TERRAFERMA,2309177.7538,5040729.9186,2019-04-17,3,270421726,270425069,3,8,Terraferma,Campalto Cimitero,Favaro Veneto,Favaro Veneto
278,UNICA,8860,270421744,270425066,3,8,3,VENICE AIRPORT LAGOON,1325,6485,90028,VIA GOBBI 278,MICHELESTEFANI60@GMAIL.COM,_,4,2,0,30,VENICE AIRPORT LAGOON,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,8860,8860,3356357000,U,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,TERRAFERMA,2308602.8843,5040811.299699999,2019-04-17,3,270421744,270425066,3,8,Terraferma,Campalto,Favaro Veneto,Favaro Veneto
1,UNICA,6540,270421753,270425071,3,8,3,CA' LINA,1326,2081,90750,VIA DELLE GENZIANE 1,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,_,2,1,0,30,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,6540,6540,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,U,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,TERRAFERMA,2308460.5132,5041353.9767,2019-04-17,3,270421753,270425071,3,8,Terraferma,Campalto Gobbi,Favaro Veneto,Favaro Veneto
1,UNICA,6540,270421753,270425071,3,8,3,GALEON,1327,2081,90751,VIA DELLE GENZIANE 1,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,_,2,1,0,30,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,6540,6540,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,U,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,TERRAFERMA,2308460.5132,5041353.9767,2019-04-17,3,270421753,270425071,3,8,Terraferma,Campalto Gobbi,Favaro Veneto,Favaro Veneto
2,UNICA,5330,270421764,270425071,3,8,3,CA' MARGHERITA,1328,1563,89199,VIA DEI MANDARINI 2,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,_,2,2,0,30,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,5330,5330,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,U,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,TERRAFERMA,2308385.2044,5041373.8983,2019-04-17,3,270421764,270425071,3,8,Terraferma,Campalto Gobbi,Favaro Veneto,Favaro Veneto
18,UNICA,5500,270421751,270425079,3,8,3,IL RODODENDRI GARDEN,1329,1841,64063,VIA DEI RODODENDRI 18,MARINSILVIA@VIRGILIO.IT,_,4,1,0,30,MARIN SILVIA,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,5500,5500,3498939784,U,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,TERRAFERMA,2308755.5631999997,5041409.452199999,2019-04-17,3,270421751,270425079,3,8,Terraferma,Aree Non Altrove Classificate (M.3 - Q.8),Favaro Veneto,Favaro Veneto
189,UNICA,8860,270421752,270425071,3,8,3,DOLCE VITA APARTMENT,1330,5324,90335,VIA GOBBI 189,INFO@RENT-IT-VENICE.IT,_,5,2,0,30,BEMI SRL,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,8860,8860,041974659,U,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,TERRAFERMA,2308326.597,5041484.244999999,2019-04-17,3,270421752,270425071,3,8,Terraferma,Campalto Gobbi,Favaro Veneto,Favaro Veneto
3143,UNICA,2780,270420536,270425009,1,1,1,WHITE GEM,1331,5380,87260,CANNAREGIO 3143,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,_,3,1,0,0,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,55940,55940,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,U,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CENTRO STORICO,2310941.3628000002,5036110.789899999,2019-04-17,1,270420536,270425009,1,1,Città d'acqua,Cannaregio,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
3027,UNICA,2780,270420497,270425009,1,1,1,CA GIROLAMO,1332,4313,71081,CANNAREGIO 3027,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,_,2,2,0,0,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,51820,51820,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,U,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CENTRO STORICO,2310810.4456,5036137.4453,2019-04-17,1,270420497,270425009,1,1,Città d'acqua,Cannaregio,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
3143,UNICA,2780,270420536,270425009,1,1,1,B1 MARGHERITA,1333,1079,84409,CANNAREGIO 3143 G,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,G,5,3,0,0,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,55940,55940,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,U,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CENTRO STORICO,2310936.9298,5036150.7513999995,2019-04-17,1,270420536,270425009,1,1,Città d'acqua,Cannaregio,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
3143,UNICA,2780,270420536,270425009,1,1,1,A3 CAMELIA,1334,1079,84407,CANNAREGIO 3143 G,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,G,3,2,0,0,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,55940,55940,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,U,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CENTRO STORICO,2310936.9298,5036150.7513999995,2019-04-17,1,270420536,270425009,1,1,Città d'acqua,Cannaregio,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
3143,UNICA,2780,270420536,270425009,1,1,1,C4 ROSA,1335,1079,84408,CANNAREGIO 3143 G,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,G,4,2,0,0,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,55940,55940,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,U,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CENTRO STORICO,2310936.9298,5036150.7513999995,2019-04-17,1,270420536,270425009,1,1,Città d'acqua,Cannaregio,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
3143,UNICA,2780,270420537,270425009,1,1,1,ART PAINTING,1336,4050,89271,CALLE DEI RIFORMATI 3143 A,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,A,2,1,0,0,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,55940,55940,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,U,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CENTRO STORICO,2310957.7522,5036166.950300001,2019-04-17,1,270420537,270425009,1,1,Città d'acqua,Cannaregio,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
3027,UNICA,2780,270420535,270425009,1,1,1,VENICE.HERB,1337,750,67370,CANNAREGIO 3027/P,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,P,6,3,0,0,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,52710,52710,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,U,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CENTRO STORICO,2310822.4274000004,5036168.465,2019-04-17,1,270420535,270425009,1,1,Città d'acqua,Cannaregio,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
3143,UNICA,2780,270420537,270425009,1,1,1,CA DE LA FORNASA,1338,512,83535,CANNAREGIO 3143 Q,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,Q,3,2,0,0,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,52690,52690,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,U,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CENTRO STORICO,2310922.0379999997,5036174.0842,2019-04-17,1,270420537,270425009,1,1,Città d'acqua,Cannaregio,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
3143,UNICA,2780,270420537,270425009,1,1,1,MAGIC VENICE IN LOVE,1339,6103,81661,CANNAREGIO 3143 Q,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,Q,6,3,0,0,SARA ANTONIAZZI,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,52690,52690,3482207741,U,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CENTRO STORICO,2310922.0379999997,5036174.0842,2019-04-17,1,270420537,270425009,1,1,Città d'acqua,Cannaregio,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
3027,UNICA,2780,270420537,270425009,1,1,1,CA' VITTORIA,1340,1695,75330,CANNAREGIO 3027 E,CAMARIETTA@LIBERO.IT,E,5,5,0,0,CA' MARIETTA,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,57300,57300,3488756698,U,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CENTRO STORICO,2310867.427,5036186.467,2019-04-17,1,270420537,270425009,1,1,Città d'acqua,Cannaregio,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
3027,UNICA,2780,270420535,270425009,1,1,1,VENICE APARTMENTS FOR RENT,1341,4913,79487,CANNAREGIO 3027 M,REALVENETIANKAYAK@GMAIL.COM,M,5,2,0,0,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,52700,52700,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,U,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CENTRO STORICO,2310810.4063999997,5036196.2324,2019-04-17,1,270420535,270425009,1,1,Città d'acqua,Cannaregio,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
2971,UNICA,2780,270420507,270425009,1,1,1,SAN GIROLAMO,1342,290,90944,CANNAREGIO 2971,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,_,4,2,0,0,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,56320,56320,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,U,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CENTRO STORICO,2310681.0911,5036073.9562,2019-04-17,1,270420507,270425009,1,1,Città d'acqua,Cannaregio,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
2971,UNICA,2780,270420507,270425009,1,1,1,SUNNY NEST,1343,5102,91502,FONDAMENTA SAN GIROLAMO 2971,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,_,2,1,0,0,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,56320,56320,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,U,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CENTRO STORICO,2310681.0911,5036073.9562,2019-04-17,1,270420507,270425009,1,1,Città d'acqua,Cannaregio,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
3014,UNICA,2780,270420495,270425009,1,1,1,IL FOCOLARE DEL FABBRO,1344,327,43829,CANNAREGIO 3014/B,ILFOCOLAREDELFABBRO@LIBERO.IT,B,2,1,0,0,IL FOCOLARE DEL FABBRO,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,51180,51180,041720880,U,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CENTRO STORICO,2310702.9107,5036089.9734000005,2019-04-17,1,270420495,270425009,1,1,Città d'acqua,Cannaregio,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
2971,UNICA,2780,270420507,270425009,1,1,1,439 SAN GIROLAMO,1345,2703,91538,CANNAREGIO 2971 B,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,B,1,1,0,0,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,56320,56320,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,U,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CENTRO STORICO,2310643.0842000004,5036090.8883,2019-04-17,1,270420507,270425009,1,1,Città d'acqua,Cannaregio,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
3013,UNICA,2780,270420495,270425009,1,1,1,DI GIANFRANCO PIANO NOBLIE,1346,3290,84634,CANNAREGIO 3013,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,_,6,2,0,0,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,51180,51180,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,U,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CENTRO STORICO,2310698.9319,5036091.7381,2019-04-17,1,270420495,270425009,1,1,Città d'acqua,Cannaregio,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
3011,UNICA,2780,270420495,270425009,1,1,1,CANN 3009 3011 APP.5,1347,4766,88771,CANNAREGIO 3011,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,_,4,2,0,0,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,51180,51180,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,U,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CENTRO STORICO,2310685.7791,5036097.857100001,2019-04-17,1,270420495,270425009,1,1,Città d'acqua,Cannaregio,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
3011,UNICA,2780,270420495,270425009,1,1,1,CANN 3009 - 3011 APP. 1,1348,4766,88765,CANNAREGIO 3011,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,_,2,1,0,0,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,51180,51180,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,U,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CENTRO STORICO,2310685.7791,5036097.857100001,2019-04-17,1,270420495,270425009,1,1,Città d'acqua,Cannaregio,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
